idx,class,conversation
412,일반 대화,"이사 준비는 잘 되세요?
네, 짐 거의 다 쌌어요.
이사 날짜 언제예요?
다음 주 금요일이요.
도와드릴까요?
괜찮으시면 감사하겠어요.
시간 되면 연락 주세요.
고맙습니다!"
413,일반 대화,"요가 배우고 싶은데 어때요?
좋아요! 몸도 가벼워지고요.
초보자도 할 수 있어요?
네, 레벨별로 수업이 나뉘어요.
어디서 하세요?
집 근처 문화센터요.
비용은 어떻게 돼요?
한 달에 5만 원 정도예요."
414,일반 대화,"배터리 교체하셨어요?
네, 이틀 전에 했어요.
많이 비쌌어요?
생각보다 저렴했어요.
어디서 하셨어요?
서비스센터 갔어요.
이제 오래 쓰겠네요.
네, 다행이에요."
415,일반 대화,"악기 배우세요?
네, 기타 배우고 있어요.
얼마나 배우셨어요?
석 달 됐어요.
곡 연주할 수 있어요?
간단한 곡은 칠 수 있어요.
들려주실래요?
다음에 연습하고 들려드릴게요."
416,일반 대화,"블로그 운영하세요?
네, 일상 기록하고 있어요.
포스팅 자주 해요?
일주일에 두세 번 정도요.
주제는 뭐예요?
맛집이랑 카페 후기요.
주소 알려주세요!
메모로 보내드릴게요."
417,일반 대화,"수영 배우기 어려워요?
처음엔 어렵지만 금방 익숙해져요.
어떤 영법부터 배워요?
자유형부터 시작해요.
레슨 받으세요?
네, 일주일에 두 번씩요.
저도 도전해볼까요?
추천해요! 운동 효과도 좋아요."
418,일반 대화,"공연 티켓 예매했어요?
네, 오픈하자마자 샀어요.
좌석 괜찮아요?
중간 부분이라 괜찮을 것 같아요.
누구 공연이에요?
뮤지컬이에요.
재미있게 보고 오세요!
후기 남길게요!"
419,일반 대화,"피아노 학원 다니세요?
네, 작년부터 다니고 있어요.
수업 시간은 어떻게 돼요?
1시간씩 주 1회요.
많이 늘었어요?
천천히 늘고 있어요.
발표회 있어요?
1년에 한 번씩 해요."
420,일반 대화,"캠핑 다녀오셨어요?
네, 주말에 다녀왔어요.
어디 가셨어요?
강원도 쪽이요.
날씨는 좋았어요?
완벽했어요! 별도 많이 봤어요.
부럽네요. 사진 있어요?
네, 단톡방에 올릴게요."
421,일반 대화,"자격증 시험 언제예요?
다음 달 초예요.
준비 많이 했어요?
한 달 정도 공부했어요.
자신 있으세요?
할 만할 것 같아요.
꼭 합격하세요!
감사합니다!"
422,일반 대화,"그림 그리기 좋아하세요?
네, 취미로 그려요.
무슨 그림 그리세요?
주로 풍경화요.
물감 써요?
수채화 물감 쓰고 있어요.
작품 보여주실래요?
다음에 가져올게요."
423,일반 대화,"맛집 추천 받고 싶어요.
어떤 음식 좋아하세요?
일식 좋아해요.
그럼 여기 가보세요.
분위기도 좋아요?
네, 데이트하기 좋아요.
위치 좀 알려주세요.
지도 링크 보낼게요."
424,일반 대화,"화분 물 줬어요?
앗, 깜빡했어요!
지금 주면 될 거예요.
바로 줄게요. 고마워요.
햇빛도 잘 들어오게 해주세요.
창가로 옮길게요.
식물이 건강해 보여요.
잘 키우고 있어요."
425,일반 대화,"오늘 저녁 약속 있으세요?
아니요, 집에 있을 거예요.
그럼 영화 보러 갈래요?
좋아요! 무슨 영화요?
새로 개봉한 코미디 어때요?
재미있을 것 같아요.
7시 상영 예매할게요.
네, 극장 앞에서 만나요!"
426,일반 대화,"신발 새로 샀네요?
네, 어제 샀어요.
편해 보여요.
쿠션이 좋아서 편해요.
어디 브랜드예요?
운동화 전문 브랜드요.
저도 하나 살까 봐요.
세일하고 있어요!"
427,일반 대화,"볼링 칠 줄 아세요?
조금요. 자주는 안 쳐요.
다음에 같이 쳐요.
좋아요! 언제 갈까요?
이번 주말 어때요?
토요일 저녁이 괜찮아요.
예약하고 연락드릴게요.
네, 기다릴게요!"
428,일반 대화,"마트 갔다 왔어요?
네, 장 봐왔어요.
뭐 샀어요?
과일이랑 채소요.
저도 사러 가야 하는데.
같이 갈 걸 그랬네요.
다음엔 같이 가요.
좋아요!"
429,일반 대화,"세탁기 돌렸어요?
네, 방금 돌렸어요.
빨래 널어드릴까요?
아직 시간 남았어요.
알람 맞춰놓으세요.
네, 그럴게요. 고마워요.
천만에요.
집안일 같이해서 좋네요."
430,일반 대화,"요리 잘하시네요!
자주 해서 익숙해요.
어떻게 만들었어요?
레시피 보고 따라했어요.
맛있어요!
감사합니다. 더 드세요.
배불러요. 잘 먹었습니다.
입에 맞아서 다행이에요."
431,일반 대화,"음악 뭐 들으세요?
요즘 팝송 많이 들어요.
추천곡 있어요?
이 노래 들어보세요.
좋네요! 누구 노래예요?
신인 가수인데 목소리가 좋아요.
플레이리스트 공유해주세요.
링크 보낼게요."
432,일반 대화,"청소기 새로 샀어요?
네, 무선 청소기로요.
쓰기 편해요?
무겁지 않아서 좋아요.
흡입력은 어때요?
생각보다 세요.
가격은 괜찮았어요?
할인받아서 저렴했어요."
433,일반 대화,"영어 공부 어떻게 하세요?
앱으로 매일 조금씩 해요.
어떤 앱이에요?
듣기 연습하는 앱이요.
효과 있어요?
꾸준히 하니까 늘어요.
저도 해볼게요!
추천해요."
434,일반 대화,"일기 쓰세요?
네, 매일 자기 전에 써요.
얼마나 쓰셨어요?
1년 넘었어요.
습관 들이기 힘들지 않아요?
처음엔 어려웠는데 이젠 괜찮아요.
부러워요.
한 줄부터 시작해보세요!"
435,일반 대화,"지갑 바꾸셨어요?
네, 낡아서 새로 샀어요.
디자인 심플하네요.
실용적인 걸로 골랐어요.
카드 많이 들어가요?
10장 정도 수납 돼요.
좋아 보여요.
오래 쓸 것 같아요."
436,일반 대화,"빵집 어디가 맛있어요?
역 앞에 새로 생긴 곳이요.
유명해요?
아직 모르는 사람 많은데 괜찮아요.
뭐가 맛있어요?
크루아상이랑 식빵이요.
내일 가볼게요.
일찍 가세요. 빨리 동나요."
437,일반 대화,"안마의자 써보셨어요?
네, 백화점에서 체험했어요.
어땠어요?
생각보다 시원하더라고요.
집에 살까 고민 중이에요.
공간만 있으면 좋을 것 같아요.
고민 좀 더 해볼게요.
천천히 결정하세요."
438,일반 대화,"시장 구경 갔다 왔어요.
뭐 샀어요?
채소랑 생선이요.
싱싱해요?
네, 아주 신선해요.
저도 주말에 가야겠어요.
일찍 가면 더 좋아요.
알려주셔서 감사해요."
439,일반 대화,"우산 가져가세요.
비 온대요?
오후에 비 온다고 해요.
알려줘서 고마워요.
큰 우산 가져갈게요.
같이 쓸까요?
그럼 저도 챙길게요.
조심히 다녀오세요."
440,일반 대화,"라면 끓여 먹을래요?
좋아요! 뭐 넣을까요?
계란이랑 파 넣어요.
치즈도 넣어요?
그것도 좋네요!
금방 끓일게요.
제가 설거지할게요.
고마워요!"
441,일반 대화,"편의점 가는데 뭐 필요해요?
아이스크림 하나 사다 주세요.
무슨 맛으로요?
바닐라로요.
알겠어요. 음료수는요?
괜찮아요. 있어요.
금방 다녀올게요.
천천히 다녀오세요."
442,일반 대화,"자전거 타러 갈래요?
어디로 갈까요?
한강 어때요?
좋아요! 몇 시에 만날까요?
2시쯤 어때요?
완벽해요. 어디서 만나요?
입구 편의점 앞에서요.
알겠어요!"
443,일반 대화,"컴퓨터 느려졌어요.
청소 프로그램 돌려보셨어요?
아직 안 해봤어요.
한번 해보세요. 빨라질 거예요.
어떻게 하는 거예요?
프로그램 추천해드릴게요.
감사합니다!
별말씀을요."
444,일반 대화,"꽃집 추천해주세요.
어디 쓸 꽃이에요?
집에 장식할 거예요.
그럼 역 근처 꽃집이 좋아요.
가격은 괜찮아요?
합리적이에요.
위치 알려주세요.
지도 보내드릴게요."
445,일반 대화,"이불 빨았어요?
네, 햇빛에 말리고 있어요.
날씨 좋을 때 해야죠.
오늘 딱 좋네요.
베개도 빨았어요?
네, 다 했어요.
깨끗하니 좋겠어요.
뽀송뽀송할 것 같아요."
446,일반 대화,"약국 어디 있어요?
건물 1층에 있어요.
영업 중이에요?
네, 저녁 8시까지래요.
감사합니다. 다녀올게요.
약 잘 챙겨 드세요.
네, 걱정 마세요.
빨리 나으세요."
447,일반 대화,"스터디 모임 어때요?
분위기 좋아요!
사람들 많아요?
10명 정도 와요.
저도 가입하고 싶어요.
다음 모임 때 같이 가요.
언제예요?
이번 주 토요일이에요."
448,일반 대화,"치과 예약했어요?
네, 내일 오전으로요.
긴장되시겠어요.
조금요. 스케일링 받아요.
금방 끝나요.
다행이에요.
끝나고 연락 주세요.
네, 그럴게요."
449,일반 대화,"창문 좀 열까요?
네, 좀 답답하네요.
환기시켜야겠어요.
날씨도 선선해요.
바람 시원하네요.
이 정도면 딱 좋아요.
에어컨 끌까요?
네, 그럴까요?"
450,일반 대화,"문구점 가는데 같이 갈래요?
좋아요! 저도 살 게 있어요.
뭐 사러 가세요?
노트랑 펜이요.
저는 파일 사야 해요.
같이 고르면 재미있겠어요.
지금 출발할까요?
네, 가요!"
451,일반 대화,"손목시계 찼네요?
선물 받았어요.
예쁘네요!
심플해서 마음에 들어요.
어디 브랜드예요?
국내 브랜드요.
잘 어울려요.
감사합니다!"
452,일반 대화,"김치찌개 끓일 건데 재료 있어요?
김치는 있는데 돼지고기가 없어요.
제가 사올게요.
두부도 사올까요?
네, 그럼 부탁드려요.
20분 후에 올게요.
천천히 오세요.
다녀올게요!"
453,일반 대화,"축구 보러 갈래요?
경기장에서요?
네, 직관이 재미있대요.
표 구할 수 있어요?
온라인 예매 가능해요.
언제 경기예요?
이번 주 일요일이요.
같이 가요!"
454,일반 대화,"가습기 틀어놨어요?
네, 건조해서 켰어요.
물 충분히 있어요?
방금 채웠어요.
실내 습도가 중요하죠.
피부도 덜 건조해요.
겨울엔 필수예요.
맞아요."
455,일반 대화,"옷 수선집 어디 있어요?
시장 안에 있어요.
잘해요?
네, 꼼꼼하게 해주세요.
가격은 어때요?
합리적이에요.
바지 길이 줄여야 하는데.
거기 가보세요!"
456,일반 대화,"쿠키 구웠어요!
우와, 맛있겠어요!
하나 드셔보세요.
맛있어요! 레시피 뭐예요?
버터 쿠키예요.
선물용으로 좋겠어요.
포장해서 나눠줄 거예요.
받는 사람 좋아하겠어요."
457,일반 대화,"은행 몇 시까지예요?
평일은 4시까지요.
점심시간도 있어요?
12시부터 1시까지래요.
그럼 지금 가야겠네요.
서두르세요!
다녀올게요.
조심히 다녀오세요."
458,일반 대화,"안마 받고 왔어요?
네, 시원하더라고요.
어디서 받으셨어요?
동네 마사지샵이요.
가격은 괜찮았어요?
1시간에 3만 원이요.
저렴하네요!
실력도 좋아요."
459,일전 대화,"나들이 갈까요?
어디로 갈까요?
공원 산책 어때요?
날씨도 좋은데 좋아요!
도시락 싸 갈까요?
그럼 더 좋죠.
제가 김밥 만들게요.
저는 음료 준비할게요."
460,일반 대화,"프린터 용지 있어요?
서랍에 있을 거예요.
찾았어요. 고마워요.
잉크는 충분해요?
확인해볼게요.
부족하면 말씀하세요.
네, 알겠습니다.
필요한 거 있으면 연락 주세요."
461,일반 대화,"택시 잡을까요?
네, 늦었어요.
앱으로 부를게요.
빨리 와요?
5분 안에 온대요.
다행이네요.
짐 챙기세요.
네, 준비됐어요."
462,일반 대화,"리모컨 못 찾겠어요.
소파 밑에 있지 않아요?
여기 있네요! 감사해요.
자주 잃어버리시네요.
고정 위치 정해야겠어요.
바구니에 넣어두세요.
좋은 생각이에요.
그럼 안 잃어버려요."
463,일반 대화,"필라테스 하세요?
네, 6개월째예요.
효과 있어요?
자세가 좋아졌어요.
몸도 가벼워요?
확실히 달라요.
저도 해볼까요?
강력 추천해요!"
464,일반 대화,"고양이 밥 줬어요?
아직요. 지금 줄게요.
사료 충분히 있어요?
네, 얼마 전에 샀어요.
물도 갈아주세요.
네, 같이 할게요.
털도 빗겨줘야 해요.
제가 할게요!"
465,일반 대화,"커튼 빨아야겠어요.
세탁소 맡기세요?
집에서 할 수 있어요?
손빨래 해야 할 것 같아요.
도와드릴게요.
고마워요! 같이 해요.
오후에 할까요?
좋아요!"
466,일반 대화,"포스터 어디 붙일까요?
거실 벽 어때요?
여기가 잘 보여요.
테이프 있어요?
서랍에 있어요.
가져올게요.
같이 붙여요.
비뚤지 않게 조심해요!"
467,일반 대화,"오늘 날씨 정말 좋지 않아?
응, 완전 화창해! 산책하기 딱 좋은 날씨야.
우리 저녁에 한강 갈래?
좋아! 몇 시에 만날까?
7시쯤 어때?
완벽해. 치킨도 시켜 먹자!
오 좋은 생각이다!
그럼 나중에 봐~
응 이따 봐!"
468,일반 대화,"안녕하세요, 과장님! 주말 잘 보내셨어요?
네, 가족들이랑 등산 다녀왔어요. 김 대리는요?
저는 집에서 푹 쉬었습니다.
그것도 좋죠. 이번 주 날씨가 좋다던데 점심 같이 먹을까요?
좋습니다! 어디로 갈까요?
회사 앞 새로 생긴 파스타집 어때요?
좋아요, 거기 평이 좋던데요.
그럼 12시에 로비에서 만나요.
네, 그때 뵙겠습니다!"
469,일반 대화,"야, 너 요즘 무슨 드라마 봐?
나 요즘 그 금요일에 하는 거 보는데 완전 재밌어!
아 나도 그거 봤어! 주인공 연기 진짜 잘하더라.
인정! 다음 주 방송 기다려지지 않아?
완전! 결말이 어떻게 될지 너무 궁금해.
나는 해피엔딩일 것 같은데?
글쎄, 반전이 있을 수도 있지.
그것도 그렇네. 금요일이 빨리 왔으면 좋겠다.
맞아, 같이 보면서 얘기하자!
응 좋아!"
470,일반 대화,"엄마, 저 왔어요!
어서 와, 배고프지? 밥 차려놨어.
감사합니다! 오늘 뭐 해주셨어요?
네가 좋아하는 된장찌개랑 생선구이.
와, 최고예요!
얼른 씻고 와서 먹어.
네, 금방 올게요!
손 깨끗이 씻고 와~
알았어요!"
471,일반 대화,"이번 주말에 영화 보러 갈래요?
좋아요! 무슨 영화 볼까요?
새로 개봉한 액션 영화 어때요?
저도 그거 보고 싶었어요!
그럼 토요일 오후에 볼까요?
네, 2시 상영 어떠세요?
완벽해요. 예매 제가 할게요.
감사합니다! 팝콘은 제가 살게요.
하하 좋아요. 그럼 토요일에 봐요!
네, 기대되네요!"
472,일반 대화,"형, 오늘 축구 경기 봤어?
응! 진짜 명승부였지!
마지막 골 넣을 때 소름 돋았어.
나도! 경기장에서 직접 보고 싶더라.
다음에는 우리 같이 가볼까?
오 좋지! 표 구하면 연락해줘.
알았어. 내가 알아볼게.
고마워 형!
뭘~"
473,일반 대화,"커피 한잔 하실래요?
네, 좋아요. 어디로 갈까요?
이 근처에 새로 생긴 카페 가보실래요?
거기 분위기 좋다고 들었어요.
맞아요, 조용해서 대화하기 좋대요.
그럼 거기로 가시죠.
아메리카노 드시죠?
네, 잘 아시네요!
하하, 제가 가서 주문할게요.
감사합니다!"
474,일반 대화,"오빠, 내일 생일인데 뭐 먹고 싶어?
음... 엄마 손맛이 그리운데 집에서 먹을래.
그래? 뭐 해드릴까?
미역국이랑 잡채 먹고 싶어.
알았어! 케이크는?
딸기 케이크로 부탁해.
오케이! 내일 6시까지 올 수 있어?
응, 일찍 퇴근할게.
그래, 기다릴게!"
475,일반 대화,"이번 여름휴가 계획 세웠어?
응, 제주도 가려고!
오 좋겠다! 며칠 동안 가?
3박 4일로 생각 중이야.
어디 묵어?
한라산 근처 펜션 예약했어.
완전 좋을 것 같은데?
너도 같이 갈래?
진짜? 나도 가고 싶다!
그럼 같이 가자! 내가 숙소 알아볼게."
476,일반 대화,"저기, 이 근처에 맛있는 식당 아세요?
네, 길 건너편에 한식당이 맛있어요.
어떤 메뉴가 유명한가요?
불고기 정식이 정말 맛있습니다.
가격대는 어느 정도예요?
만 원 정도면 충분해요.
오 괜찮네요. 감사합니다!
천만에요, 맛있게 드세요.
네, 좋은 하루 보내세요!"
477,일반 대화,"너 주말에 뭐 했어?
집에서 책 읽으면서 쉬었어.
무슨 책 읽었는데?
추리소설 하나 샀는데 완전 재밌더라.
제목이 뭔데?
'살인자의 기억법'이야.
아 그거! 나도 읽어봤어. 진짜 재밌지?
응, 밤새 읽었어.
나 다음에 다른 추리소설 추천해줘.
그래, 내가 좋은 거 알려줄게!"
478,일반 대화,"부장님, 회의 시간이 언제였죠?
오후 3시에 2층 회의실에서 있습니다.
준비할 자료는 뭐가 있을까요?
지난주 보고서랑 이번 분기 계획서요.
알겠습니다. 출력해서 가져가겠습니다.
네, 수고하세요.
혹시 간식 준비할까요?
아, 좋은 생각이네요. 커피랑 쿠키 부탁해요.
네, 준비하겠습니다!"
479,일반 대화,"와 오늘 정말 춥다!
맞아, 갑자기 날씨가 추워졌어.
너 두꺼운 옷 입고 다녀?
응, 패딩 꺼내 입었어.
나도 오늘 처음 패딩 입었어.
이제 완전 겨울이네.
따뜻한 거 먹으러 갈까?
좋지! 국밥 어때?
완벽해!
가자!"
480,일반 대화,"언니, 오늘 머리 바꿨어?
응! 어때?
완전 잘 어울려!
고마워~ 미용실 추천해줘서 고마워.
거기 원장님 실력이 좋으시지?
맞아, 상담도 꼼꼼하게 해주시더라.
다음에 또 가려고.
나도 다음 달에 예약했어.
우리 같이 갈까?
좋아!"
481,일반 대화,"교수님, 질문 있는데 여쭤봐도 될까요?
그럼요, 무엇이 궁금한가요?
지난 시간에 배운 내용 중에 이해가 안 되는 부분이 있어서요.
어느 부분인가요?
3장 마지막 예제요.
아, 그 부분이 좀 어렵죠. 설명해드릴게요.
감사합니다!
이해되나요?
네, 이제 이해됐어요. 감사합니다!
좋아요, 또 궁금한 거 있으면 언제든 물어보세요."
482,일반 대화,"점심 뭐 먹을까?
난 중국음식 땡기는데?
짜장면?
응! 짬뉴도 괜찮고.
나도 찬성!
그럼 사거리 중국집 갈까?
거기 탕수육 맛있지.
맞아, 거기로 가자.
출발!"
483,일반 대화,"이번에 새로 생긴 헬스장 다녀봤어?
응, 어제 등록했어!
어때? 시설 괜찮아?
완전 좋아. 기구도 다 새거야.
가격은 어때?
3개월에 15만 원이야.
오 괜찮은데? 나도 등록할까 봐.
같이 다니면 좋을 것 같은데!
그래, 내일 같이 가보자.
좋아!"
484,일반 대화,"할머니, 오늘 무릎은 좀 어떠세요?
오늘은 괜찮구나.
다행이에요. 약은 드셨어요?
응, 아침에 먹었어.
식사는 잘 하셨어요?
그래, 죽 먹었단다.
제가 과일 깎아드릴게요.
고맙구나.
천만에요. 편하게 계세요.
그래, 우리 손자 착하네."
485,일반 대화,"야, 너 시험공부 어떻게 돼가?
나 아직 반도 못했어. 너는?
나도 비슷해. 같이 공부할래?
좋지! 도서관 갈까?
응, 몇 시에 갈까?
2시에 만날까?
오케이. 자리 미리 잡아놓을게.
고마워! 간식 사갈게.
오 좋아!
그럼 이따 봐!"
486,일반 대화,"사장님, 이거 얼마예요?
그거 2만 원이에요.
좀 깎아주실 수 있나요?
음... 1만 8천 원 어떠세요?
좋아요! 카드 되나요?
네, 됩니다.
감사합니다!
포장해드릴게요.
네, 부탁드려요.
여기 있습니다. 감사합니다!"
487,일반 대화,"퇴근하고 뭐 해?
집 가서 쉬려고. 너는?
나 운동하러 가려고.
부지런하다!
요즘 건강 챙기려고 노력 중이야.
나도 운동 시작해야 하는데.
같이 할래? 헬스장 등록해.
고민 좀 해볼게.
응, 생각해봐!
그래, 안녕~"
488,일반 대화,"민수야, 숙제 다 했어?
응, 아까 다 끝냈어!
대단하다. 나 아직 수학 못 풀었어.
어느 문제?
15번이랑 16번.
아 그거? 내가 알려줄까?
진짜? 고마워!
같이 풀어보자.
너 최고야!
하하, 친구 좀 도와줘야지."
489,일반 대화,"이모, 안녕하세요!
어머, 우리 조카 왔네! 잘 지냈어?
네, 잘 지냈어요. 이모는요?
나도 잘 지냈지. 많이 컸다!
이모도 그대로시네요.
고마워. 밥 먹었어?
아직요.
이모가 맛있는 거 해줄게.
감사합니다!
뭐 먹고 싶어?"
490,일반 대화,"요즘 뭐 재밌는 거 없어?
나 요즘 등산 다니는데 괜찮더라.
어디로 가?
주로 북한산이나 관악산.
나도 데려가줘!
좋아, 이번 주말 어때?
완전 좋지!
등산화는 있어?
응, 있어!
그럼 토요일 아침 일찍 만나자."
491,일반 대화,"선생님, 숙제 제출이 언제까지예요?
다음 주 금요일까지입니다.
분량은 어느 정도면 될까요?
A4 용지 3장 정도면 적당해요.
주제는 자유인가요?
네, 수업 시간에 배운 내용 중에서 고르세요.
알겠습니다!
질문 있으면 언제든 연락하세요.
감사합니다, 선생님!
열심히 해보세요."
492,일반 대화,"주말에 뭐 할 거야?
청소하고 빨래하려고. 너는?
나도 집안일 해야 해.
우리 다 끝나고 저녁 먹을까?
좋지! 몇 시쯤?
7시?
오케이!
뭐 먹을까?
삼겹살?
완벽해!"
493,일반 대화,"저기요, 이 버스 시청 가나요?
아니요, 반대편에서 타셔야 해요.
저쪽인가요?
네, 횡단보도 건너편이에요.
몇 번 버스를 타야 하죠?
273번이나 401번이요.
감사합니다!
천만에요.
좋은 하루 되세요!
네, 감사합니다!"
494,일반 대화,"너 생일 선물로 뭐 받고 싶어?
음... 책이나 음악 관련된 거?
어떤 책?
요즘 베스트셀러 중에 고르면 좋겠어.
알았어! 내가 골라볼게.
고마워!
생일 파티는 어디서 해?
우리 집에서 작게 할까 봐.
좋아, 내가 케이크 준비할게!
오 고마워!"
495,일반 대화,"부장님, 오늘 회식 참석하시나요?
네, 몇 시부터인가요?
6시 30분에 강남역 근처 식당입니다.
알겠습니다. 주소 좀 보내주세요.
카톡으로 보내드릴게요.
감사합니다.
음식은 한식으로 정했어요.
좋네요. 다들 참석하나요?
네, 대부분 참석한다고 하셨어요.
그럼 이따 뵙겠습니다."
496,일반 대화,"엄마, 내일 소풍 가는 거 기억하시죠?
그럼, 도시락 싸줄게.
와 감사합니다!
뭐 넣어줄까?
김밥이랑 과일 주세요!
알았어, 간식도 챙겨줄게.
엄마 최고!
날씨 좋았으면 좋겠다.
일기예보에 맑대요!
다행이네. 즐겁게 놀다 와."
497,일반 대화,"실례지만, 지금 몇 시인지 아세요?
지금 3시 20분이요.
감사합니다!
시계 안 차고 다니세요?
휴대폰이 꺼져서요.
아, 그러셨군요.
충전하러 가야겠어요.
근처에 카페 많아요.
감사합니다, 좋은 하루 보내세요!
네, 감사합니다!"
498,일반 대화,"오늘 저녁 메뉴 뭐가 좋을까?
비 오는데 파전 어때?
오 좋은데! 막걸리도?
당연하지!
내가 파 사올게.
나는 부침가루 있나 볼게.
김치전도 부칠까?
완전 좋지!
6시쯤 시작하자.
오케이!"
499,일반 대화,"언니, 오늘 옷 핏 좋다!
그래? 새로 산 거야.
어디서 샀어?
명동에 있는 그 편집샵.
가격은 괜찮았어?
세일해서 반값에 샀어!
대박! 나도 가봐야겠다.
같이 갈래?
응, 다음 주말에 가자!
좋아!"
500,일반 대화,"이 근처에 약국 어디 있어요?
저기 편의점 옆에 있어요.
멀어요?
아니요, 걸어서 2분이요.
감사합니다!
아프세요?
좀 감기 기운이 있어서요.
얼른 약 드시고 푹 쉬세요.
네, 감사합니다!
별말씀을요."
501,일반 대화,"형, 요즘 게임 뭐 해?
나 신작 나온 RPG 하는데 재밌어!
그거 평 좋던데?
응, 그래픽도 좋고 스토리도 탄탄해.
나도 사볼까?
강추! 같이 하면 더 재밌어.
멀티플레이 돼?
응, 협동 모드 있어.
오 좋다! 사야겠다.
사면 같이 하자!"
502,일반 대화,"이따가 장 보러 갈 건데 뭐 필요한 거 있어?
우유랑 계란 좀 사다줘.
알았어. 또?
과일도 좀 사올까?
사과랑 배 좋을 것 같아.
오케이. 간식은?
네가 먹고 싶은 거 사와.
그럼 과자 좀 살게.
응, 다녀올게!
조심히 다녀와~"
503,일반 대화,"선배님, 이 서류 검토 부탁드립니다.
네, 언제까지 필요하세요?
내일 오전까지면 됩니다.
알겠습니다. 확인해보겠습니다.
급한 건 아니니까 천천히 봐주세요.
아니에요, 오늘 중으로 드릴게요.
감사합니다!
혹시 수정사항 있으면 연락드릴게요.
네, 언제든 연락주세요.
수고하세요!"
504,일반 대화,"오늘 저녁에 시간 있어?
응, 왜?
맛있는 빵집 생겼는데 같이 갈래?
오 좋지! 어디에?
회사 근처에 새로 생겼어.
뭐가 맛있대?
크루아상이랑 식빵이 유명하대.
완전 가고 싶다!
6시에 만날까?
완벽해!"
505,일반 대화,"주말에 날씨 어떻대?
토요일은 맑고 일요일은 흐리대.
그럼 토요일에 나가는 게 낫겠다.
어디 갈 생각이야?
공원에서 자전거 타려고.
좋겠다! 나도 끼워줘.
당연하지!
자전거는 대여하면 되지?
응, 거기 대여소 있어.
그럼 토요일에 만나자!"
506,일반 대화,"할아버지, 산책 나가실래요?
그래, 날씨도 좋네.
지팡이 챙겨드릴게요.
고맙구나.
천천히 가실게요.
공원까지 갈까?
좋지, 벤치에서 좀 쉬다 오자.
제가 물도 챙겼어요.
우리 손녀 참 착하네.
헤헤, 출발하시죠!"
507,일반 대화,"너 이번 주말에 뭐 해?
친구 결혼식 가.
오 축하할 일이네!
응, 오랜만에 친구들 만나.
어디서 해?
강남 쪽 웨딩홀이야.
드레스는 뭐 입어?
어제 새로 샀어!
잘 어울리겠다.
고마워!"
508,일반 대화,"아빠, 저 왔어요!
어서 와, 학교 어땠어?
재미있었어요!
오늘 뭐 배웠어?
과학 실험 했어요.
그래? 재밌었겠다.
네, 완전 신기했어요!
배고프지? 간식 먹을래?
네, 먹을래요!
주방에 쿠키 있어."
509,일반 대화,"과장님, 내일 출장 준비 다 되셨어요?
네, 거의 다 됐습니다.
자료는 출력하셨어요?
네, 오늘 아침에 준비했습니다.
숙소 예약은요?
어제 확인했습니다.
완벽하네요. 수고하셨어요.
감사합니다.
내일 봐요.
네, 내일 뵙겠습니다!"
510,일반 대화,"언니, 요즘 무슨 운동 해?
나 필라테스 다녀.
효과 있어?
응, 자세도 좋아지고 좋아.
어디서 해?
집 근처 센터.
나도 관심 있는데.
같이 다닐래?
좋지!
다음 주부터 같이 가자!"
511,일반 대화,"저기요, 이 옷 입어봐도 될까요?
네, 탈의실 저쪽에 있어요.
감사합니다!
사이즈는 맞으세요?
좀 큰 것 같은데 한 치수 작은 거 있나요?
네, 가져다드릴게요.
감사합니다.
어떠세요?
이게 딱 맞네요!
잘 어울리세요!"
512,일반 대화,"내일 회의 자료 준비됐어?
응, 오늘 다 마무리했어.
발표 연습은 했어?
응, 집에서 몇 번 해봤어.
긴장되지?
좀. 근데 괜찮을 것 같아.
잘할 거야!
고마워. 응원해줘.
당연하지! 파이팅!
응, 고마워!"
513,일반 대화,"이번 여름에 뭐 배우고 싶어?
수영 배우고 싶어!
좋은 생각이다.
같이 배울래?
나도 수영 못하는데 좋지!
어디서 배울까?
동네 수영장 알아볼까?
응, 가격 비교해보자.
주말반 있으면 좋겠다.
그러게. 내가 알아볼게!"
514,일반 대화,"형님, 차 한잔 하실래요?
좋습니다. 뭐 드시겠어요?
저는 녹차로 할게요.
저는 커피 마시겠습니다.
설탕이랑 크림 드릴까요?
아니요, 블랙으로 주세요.
알겠습니다. 잠시만요.
감사합니다.
여기 있습니다.
잘 마시겠습니다!"
515,일반 대화,"너희 집 강아지 이름이 뭐야?
복이야!
귀여운 이름이다. 몇 살이야?
이제 세 살 됐어.
순하겠다.
응, 완전 착해!
산책 자주 시켜?
하루에 두 번씩.
부지런하다!
강아지 키우면 운동 많이 하게 돼."
516,일반 대화,"사모님, 오늘 저녁 특선이 뭐예요?
오늘은 갈비찜이 특선이에요.
그럼 그걸로 주세요.
몇 인분 드릴까요?
두 명인데 중자로 될까요?
네, 충분합니다.
반찬은 리필 되나요?
네, 편하게 말씀하세요.
감사합니다!
맛있게 드세요!"
517,일반 대화,"오빠, 이번 휴가 때 어디 갈 거야?
부산 가려고!
혼자?
아니, 친구들이랑 같이.
며칠 동안?
2박 3일 정도.
해운대 갈 거야?
응, 바다 보면서 쉬려고.
좋겠다. 사진 많이 찍어와!
그래, 기념품도 사올게!"
